Date,Building Number,Project Name,Address,Status,Url
12/28/2006,2006-014557,HEAT,"3534 MEADOW CHASE DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14924&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014556,HEAT,"4844 TREVOR CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14923&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014555,RENOVATIONS,"3639 CHILDERS WAY, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14922&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014554,HEAT,"4454 WATERBURG LN, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14921&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014553,HEAT,"4231 HIGHBORNE DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14920&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014552,HEAT,"1540 BROOKSHIRE DR, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14919&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014551,HEAT,"1802 BALDWIN FARMS DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14918&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014550,WATER HEATER,"4900 SURREY DR, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14917&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014549,WATER HEATER,"3495 SHERIDAN CHASE, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14916&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014548,WATER HEATER,"5246 PIKES PEAK CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14915&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014547,WATER HEATER,"514 MILLEDGE GATE DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14914&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014546,WATER HEATER,"1379 DELLINGER CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14913&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014545,WATER HEATER,"3464 BRANDON HALL WAY, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14912&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014544,WATER HEATER,"4165 WESTCHESTER XING, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14911&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014543,SEWER,"163 ROCK GARDEN TER, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14910&agencyCode=COBBCO&IsToShowInspection=
12/27/2006,2006-014534,BUSINESS,"2800 OVERLOOK PKY, 500, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=03687&agencyCode=COBBCO&IsToShowInspection=
12/27/2006,2006-014533,BUSINESS,"2800 OVERLOOK PKY, 400, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=03686&agencyCode=COBBCO&IsToShowInspection=
12/27/2006,2006-014532,BUSINESS,"2800 OVERLOOK PKY, 200, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=03685&agencyCode=COBBCO&IsToShowInspection=
12/27/2006,2006-014531,BUSINESS,"2800 OVERLOOK PKY, 100, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=03684&agencyCode=COBBCO&IsToShowInspection=
12/27/2006,2006-014536,BUSINESS,"2800 OVERLOOK PKY, 600, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=03682&agencyCode=COBBCO&IsToShowInspection=
12/27/2006,2006-014524,DECK,"5434 LAKESIDE CT, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=00726&agencyCode=COBBCO&IsToShowInspection=
12/27/2006,2006-014539,SINGLE FAMILY STICK BUILT,"2321 WHITING BAY CT, 54-E, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=00723&agencyCode=COBBCO&IsToShowInspection=
